features	levels	decision	cuts	supportLHS	supportRHS	accuracyRHS	coverageLHS	coverageRHS	stabilityLHS	stabilityRHS	cut1	cut2	cut3	cut4	supportRatioLHS	supportRatioRHS	pValue	riskRatio	pValueRiskRatio	confIntRiskRatio	cut5
USP31,HCN2	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	0.3476	-2.9027			0.3	0.3	1	Inf	1	-Inf:Inf	
MYH15,LTC4S	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	-2.3565	-0.4186			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053012,ESR1	3,3	Prot	value>cut,value>cut	6	6	1	0.17718	0.35221	1	1	2.8612	1.04905			0.3	0.3	1	Inf	1	-Inf:Inf	
LTC4S,HCN2	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	-0.4734	-2.9027			0.3	0.3	1	Inf	1	-Inf:Inf	
SDK2,MAOA	2,2	NonProt	cut<value<cut,cut<value<cut	6	6	1	0.18571	0.36111	1	1	-0.99625	0.57915	0.293	0.7171	0.31579	0.31579	1	Inf	1	-Inf:Inf	
ESR1,LTC4S	3,1	Prot	value>cut,value<cut	6	6	1	0.18571	0.37745	1	1	1.05578	-0.446			0.3	0.3	1	Inf	1	-Inf:Inf	
LOC701920,LILRB1	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.35294	1	1	5.466	7.384			0.3	0.3	1	Inf	1	-Inf:Inf	
KIR3DL0,LOC701920	1,1	NonProt	value<cut,value<cut	6	6	1	0.18191	0.36781	1	1	2.8045	5.2623			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000059200,LOC701920	2,1	NonProt	cut<value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-0.4931	2.6772	5.2565		0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000060253,HEY1	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	1.0969	-0.8857			0.31579	0.31579	1	Inf	1	-Inf:Inf	
USP31,SMIM2	1,1	Prot	value<cut,value<cut	7	7	1	0.2	0.41176	1	1	0.3476	-0.2444			0.35	0.35	1	Inf	1	-Inf:Inf	
FABP5,USP31	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	1.9859	0.3476			0.3	0.3	1	Inf	1	-Inf:Inf	
LOC701920,USP31	2,1	Prot	cut<value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	5.2565	5.466	0.3476		0.3	0.3	1	Inf	1	-Inf:Inf	
TNNT2,LOC701920	1,2	Prot	value<cut,cut<value<cut	6	6	1	0.17143	0.35294	1	1	-2.361	5.2565	5.466		0.3	0.3	1	Inf	1	-Inf:Inf	
DLK1,X00000059995	3,1	NonProt	value>cut,value<cut	6	6	1	0.17143	0.33333	1	1	0.1161	-0.44865			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053012,ESR1	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	2.5237	0.5301	1.0667		0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC701920,CFAP70	1,1	NonProt	value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	5.2565	0.2276			0.31579	0.31579	1	Inf	1	-Inf:Inf	
STARD8,SMIM2	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	1.4946	-0.2444	1.1609		0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC701920,ZNF576	3,2	Prot	value>cut,cut<value<cut	6	6	1	0.17143	0.35294	1	1	5.466	3.741	3.9385		0.3	0.3	1	Inf	1	-Inf:Inf	
MYH15,X00000060146	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	-2.3565	-4.8295			0.3	0.3	1	Inf	1	-Inf:Inf	
TMEM38A,LOC114669850	2,2	NonProt	cut<value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	2.7335	3.225	-0.0248	1.4615	0.31579	0.31579	1	Inf	1	-Inf:Inf	
TMEM38A,THRB	2,3	NonProt	cut<value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	2.7335	3.225	-3.1655		0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC701920,USP31	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.34314	1	1	5.2565	0.7617			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000064313,LOC702786	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-2.6812	-5.0229	-2.3455		0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC701920,X00000060146	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	5.2565	-4.8295	-2.92		0.31579	0.31579	1	Inf	1	-Inf:Inf	
SDK2,ZNF576	2,1	NonProt	cut<value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-0.8912	0.5721	3.741		0.31579	0.31579	1	Inf	1	-Inf:Inf	
TMEM38A,DLK1	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	2.7335	-1.8118			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000059200,F2RL3	3,1	Prot	value>cut,value<cut	6	6	1	0.16905	0.32647	1	1	2.6772	-4.2261			0.3	0.3	1	Inf	1	-Inf:Inf	
STARD8,X00000064715	1,3	Prot	value<cut,value>cut	6	6	1	0.18571	0.38235	1	1	0.65825	1.8326			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,CFAP70	3,2	Prot	value>cut,cut<value<cut	6	6	1	0.17143	0.35294	1	1	1.2815	0.014	2.1847		0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,KIR3DL0	3,2	Prot	value>cut,cut<value<cut	6	6	1	0.17143	0.35294	1	1	1.2815	2.758	3.7		0.3	0.3	1	Inf	1	-Inf:Inf	
LOC709056,X00000056965	1,1	NonProt	value<cut,value<cut	6	6	1	0.16905	0.35417	1	1	-0.3905	-3.4706			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,ZNF576	1,1	NonProt	value<cut,value<cut	8	7	0.95833	0.21693	0.43124	1	1	-0.41087	3.76267			0.42105	0.36842	1	7.36842105263158	1	0.998:54.391	
LOC709056,X00000058427	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	-0.354	1.8554			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC709056,X00000058729	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-0.354	-4.7043	-2.4524		0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000060146,ZNF576	3,1	NonProt	value>cut,value<cut	7	6	0.9375	0.19683	0.38542	1	1	-3.0685	3.751			0.36842	0.31579	1	6.31578947368421	1	0.836:47.694	
LOC719667,ZNF576	3,1	NonProt	value>cut,value<cut	6	6	1	0.17143	0.33333	1	1	4.964	3.761			0.31579	0.31579	1	Inf	1	-Inf:Inf	
VSTM1,TMX2	3,1	NonProt	value>cut,value<cut	6	6	1	0.17024	0.34865	1	1	5.17313	2.87413			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC701920,C5H4orf45	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	5.2835	1.3244			0.31579	0.31579	1	Inf	1	-Inf:Inf	
FABP5,F2RL3	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	2.415	-4.2261	-1.5483		0.31579	0.31579	1	Inf	1	-Inf:Inf	
DLK1,X00000060253	3,1	NonProt	value>cut,value<cut	6	6	0.92857	0.18294	0.35417	1	1	-0.1125	1.1833			0.31579	0.31579	1	Inf	1	-Inf:Inf	
FABP5,X00000060253	3,1	NonProt	value>cut,value<cut	6	6	0.92857	0.18294	0.35417	1	1	2.415	1.1833			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000060253,CTH	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	1.2214	-0.9217			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,LAMC1	1,3	NonProt	value<cut,value>cut	7	7	0.95833	0.19788	0.39311	1	1	-0.41087	1.6706			0.36842	0.36842	1	Inf	1	-Inf:Inf	
X00000053274,THRB	1,3	NonProt	value<cut,value>cut	6	6	1	0.1791	0.37459	1	1	-0.41087	-3.04603			0.31579	0.31579	1	Inf	1	-Inf:Inf	
THRB,X00000064369	3,1	NonProt	value>cut,value<cut	8	7	0.9375	0.21111	0.41319	1	1	-3.1135	2.57635			0.42105	0.36842	1	7.36842105263158	1	0.998:54.391	
X00000053274,ESR1	1,1	NonProt	value<cut,value<cut	6	6	0.92857	0.18294	0.35417	1	1	-0.4787	0.5665			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000064715,ESR1	2,1	NonProt	cut<value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-0.0597	1.8326	0.5301		0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,X00000060253	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-0.5578	1.2214	2.0577		0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000060146,LTC4S	1,1	Prot	value<cut,value<cut	6	6	1	0.16905	0.32647	1	1	-4.8295	-0.51565			0.3	0.3	1	Inf	1	-Inf:Inf	
LILRB1,TRIM16	1,3	Prot	value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	7.3075	-1.0518			0.3	0.3	1	Inf	1	-Inf:Inf	
LOC701920,CBS	1,1	NonProt	value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	5.2835	-1.4791			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC701920,SDK2	1,1	NonProt	value<cut,value<cut	7	7	1	0.2	0.38889	1	1	5.2835	-0.6506			0.36842	0.36842	1	Inf	1	-Inf:Inf	
RBM46,LOC701920	1,1	NonProt	value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-2.4869	5.2835			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,LOC715623	3,3	Prot	value>cut,value>cut	6	6	1	0.17143	0.35294	1	1	1.2815	-0.6125			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000059995,CTH	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	-0.4043	-0.9217			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000060253,HCN2	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	1.2214	-2.1949			0.31579	0.31579	1	Inf	1	-Inf:Inf	
KIR3DL0,CTH	1,3	NonProt	value<cut,value>cut	6	6	1	0.16905	0.35417	1	1	2.85425	-0.9466			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC719667,CTH	3,3	NonProt	value>cut,value>cut	7	7	1	0.2	0.38889	1	1	4.964	-0.9217			0.36842	0.36842	1	Inf	1	-Inf:Inf	
KIR3DL0,LTC4S	2,1	Prot	cut<value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	2.758	3.7	-0.4734		0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,LOC701920	1,1	NonProt	value<cut,value<cut	6	6	1	0.17143	0.34314	1	1	-0.4165	5.27			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC701920,SMIM2	1,3	NonProt	value<cut,value>cut	7	7	1	0.2	0.38889	1	1	5.2835	1.0234			0.36842	0.36842	1	Inf	1	-Inf:Inf	
DLK1,SMIM2	3,3	NonProt	value>cut,value>cut	6	6	1	0.17143	0.33333	1	1	0.0903	1.0234			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC715623,A1BG	2,1	NonProt	cut<value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-1.6571	-0.6125	-1.9115		0.31579	0.31579	1	Inf	1	-Inf:Inf	
DLK1,TRIM16	3,1	NonProt	value>cut,value<cut	6	6	1	0.17143	0.33333	1	1	0.0903	-1.7125			0.31579	0.31579	1	Inf	1	-Inf:Inf	
DLK1,CFAP70	3,3	NonProt	value>cut,value>cut	6	6	1	0.17143	0.33333	1	1	0.0903	2.1847			0.31579	0.31579	1	Inf	1	-Inf:Inf	
C5H4orf45,HEY1	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	1.3244	-1.9246	-0.7611		0.31579	0.31579	1	Inf	1	-Inf:Inf	
MYH15,X00000058729	2,2	NonProt	cut<value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-2.1452	-1.4352	-4.7043	-2.4524	0.31579	0.31579	1	Inf	1	-Inf:Inf	
A1BG,SDK2	1,1	NonProt	value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-1.9115	-0.6506			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC114669850,X00000058427	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	-0.2495	1.8554			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,X00000037843	2,1	Prot	cut<value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	-0.5578	1.2815	2.4787		0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,F2RL3	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.35294	1	1	1.2815	-4.2261			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,LOC719667	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.35294	1	1	1.2815	3.9415			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,KRTAP29.1	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-0.5578	-5.0275	-4.5985		0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,TMX2	1,1	NonProt	value<cut,value<cut	7	6	0.92857	0.19722	0.38194	1	1	-0.4787	2.87075			0.36842	0.31579	1	6.31578947368421	1	0.836:47.694	
VSTM1,CTH	1,2	Prot	value<cut,cut<value<cut	6	6	1	0.16905	0.32647	1	1	4.31225	-1.5624	-0.9466		0.3	0.3	1	Inf	1	-Inf:Inf	
FABP5,STARD8	1,2	Prot	value<cut,cut<value<cut	6	6	1	0.16905	0.32647	1	1	1.9987	0.6007	1.39565		0.3	0.3	1	Inf	1	-Inf:Inf	
LOC719667,LILRB1	2,1	Prot	cut<value<cut,value<cut	6	6	1	0.18294	0.35147	1	1	3.9415	4.95975	7.294		0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,HCN2	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.34314	1	1	1.4396	-2.9305			0.3	0.3	1	Inf	1	-Inf:Inf	
DLK1,USP31	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	-1.8184	0.1696			0.3	0.3	1	Inf	1	-Inf:Inf	
LOC701920,TRIM16	1,1	NonProt	value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	5.2835	-1.7125			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC709056,DLK1	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	-0.354	0.0903			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,STARD8	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	-0.5578	1.4296			0.31579	0.31579	1	Inf	1	-Inf:Inf	
TMX2,CTH	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	2.8435	-0.9217			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,A1BG	1,2	NonProt	value<cut,cut<value<cut	6	6	0.92857	0.18294	0.35417	1	1	-0.4787	-2.00925	-1.492		0.31579	0.31579	1	Inf	1	-Inf:Inf	
FABP5,X00000056965	3,3	NonProt	value>cut,value>cut	6	6	1	0.17143	0.33333	1	1	2.415	-2.1684			0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000064313,X00000059995	3,1	NonProt	value>cut,value<cut	6	6	0.92857	0.18294	0.35417	1	1	-1.1221	-0.42285			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC709056,HEY1	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-0.354	-1.9246	-0.7611		0.31579	0.31579	1	Inf	1	-Inf:Inf	
CBS,THRB	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	-1.674	-3.1655			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC709056,ESR1	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-0.427	0.5301	1.0667		0.31579	0.31579	1	Inf	1	-Inf:Inf	
RBM46,X00000064369	2,1	NonProt	cut<value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-2.5924	-0.9358	2.6608		0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000037843,LOC709056	2,1	NonProt	cut<value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	2.4787	2.999	-0.427		0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC709056,LAMC1	1,3	NonProt	value<cut,value>cut	6	6	1	0.16905	0.35417	1	1	-0.427	1.78625			0.31579	0.31579	1	Inf	1	-Inf:Inf	
FABP5,MYH15	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	2.415	-2.3565	-1.4352		0.31579	0.31579	1	Inf	1	-Inf:Inf	
FABP5,MAOA	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	2.415	0.2684	0.6932		0.31579	0.31579	1	Inf	1	-Inf:Inf	
VSTM1,CTH	3,3	NonProt	value>cut,value>cut	6	6	1	0.18333	0.38194	1	1	5.1115	-0.78735			0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC719667,X00000064369	3,1	NonProt	value>cut,value<cut	6	6	1	0.17143	0.33333	1	1	5.033	2.6608			0.31579	0.31579	1	Inf	1	-Inf:Inf	
VSTM1,LOC709056	3,1	NonProt	value>cut,value<cut	7	7	1	0.20741	0.43246	1	1	5.15633	-0.427			0.36842	0.36842	1	Inf	1	-Inf:Inf	
X00000037843,X00000060253	1,3	Prot	value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	2.4787	2.0334			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000037843,X00000053012	1,3	Prot	value<cut,value>cut	7	7	1	0.2	0.41176	1	1	2.4787	2.8657			0.35	0.35	1	Inf	1	-Inf:Inf	
CFAP70,X00000059995	1,2	Prot	value<cut,cut<value<cut	6	6	1	0.17143	0.35294	1	1	0.014	-0.4559	0.5278		0.3	0.3	1	Inf	1	-Inf:Inf	
VSTM1,LOC701920	1,3	Prot	value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	4.278	5.456			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,DLK1	2,3	NonProt	cut<value<cut,value>cut	6	6	1	0.17143	0.34314	1	1	-0.3374	1.4892	0.0903		0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC702786,A1BG	2,1	NonProt	cut<value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-4.8502	0.1931	-1.9115		0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000037843,DLK1	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	2.4787	-1.8835			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053012,MYH15	3,1	Prot	value>cut,value<cut	7	7	1	0.2	0.41176	1	1	2.8657	-2.3565			0.35	0.35	1	Inf	1	-Inf:Inf	
X00000053012,MAOA	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.35294	1	1	2.8657	0.2684			0.3	0.3	1	Inf	1	-Inf:Inf	
STARD8,LTC4S	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	1.4946	-0.3638	0.685		0.31579	0.31579	1	Inf	1	-Inf:Inf	
VSTM1,KIR3DL0	1,3	Prot	value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	4.278	3.548			0.3	0.3	1	Inf	1	-Inf:Inf	
VSTM1,HEY1	1,1	Prot	value<cut,value<cut	7	7	1	0.2	0.41176	1	1	4.278	-1.7672			0.35	0.35	1	Inf	1	-Inf:Inf	
X00000053012,HEY1	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.35294	1	1	2.8657	-1.7672			0.3	0.3	1	Inf	1	-Inf:Inf	
VSTM1,MAOA	1,1	Prot	value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	4.278	0.2684			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000037843,LOC701920	1,3	Prot	value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	2.4787	5.456			0.3	0.3	1	Inf	1	-Inf:Inf	
ESR1,X00000058729	2,2	NonProt	cut<value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	0.5301	1.0667	-4.3496	-2.3497	0.31579	0.31579	1	Inf	1	-Inf:Inf	
TARM1,SMIM2	3,3	NonProt	value>cut,value>cut	8	7	0.94444	0.21071	0.41667	1	1	1.96885	1.0064			0.42105	0.36842	1	7.36842105263158	1	0.998:54.391	
VSTM1,X00000064715	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	5.1115	-0.0597	1.8326		0.31579	0.31579	1	Inf	1	-Inf:Inf	
VSTM1,X00000056965	3,1	NonProt	value>cut,value<cut	6	6	1	0.17143	0.33333	1	1	5.1115	-3.3762			0.31579	0.31579	1	Inf	1	-Inf:Inf	
DLK1,X00000060253	1,3	Prot	value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	-1.8835	2.0334			0.3	0.3	1	Inf	1	-Inf:Inf	
FABP5,X00000060253	1,3	Prot	value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	1.9987	2.0334			0.3	0.3	1	Inf	1	-Inf:Inf	
RBM46,X00000064715	3,3	Prot	value>cut,value>cut	6	6	1	0.17143	0.35294	1	1	-0.9358	1.8326			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000037843,MAOA	1,1	Prot	value<cut,value<cut	7	7	1	0.2	0.41176	1	1	2.4787	0.2684			0.35	0.35	1	Inf	1	-Inf:Inf	
RBM46,LTC4S	2,2	NonProt	cut<value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-2.5924	-0.9358	-0.3638	0.685	0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000059200,CBS	1,1	NonProt	value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-0.446	-1.674			0.31579	0.31579	1	Inf	1	-Inf:Inf	
STARD8,X00000060146	3,3	NonProt	value>cut,value>cut	6	6	1	0.17143	0.33333	1	1	1.4946	-3.247			0.31579	0.31579	1	Inf	1	-Inf:Inf	
CBS,X00000064369	1,1	NonProt	value<cut,value<cut	6	6	1	0.17143	0.33333	1	1	-1.674	2.6608			0.31579	0.31579	1	Inf	1	-Inf:Inf	
RBM46,TMEM38A	2,2	NonProt	cut<value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-2.5924	-0.9358	2.765	3.2525	0.31579	0.31579	1	Inf	1	-Inf:Inf	
RBM46,THRB	2,3	NonProt	cut<value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	-2.5924	-0.9358	-3.1655		0.31579	0.31579	1	Inf	1	-Inf:Inf	
X00000053274,HEY1	1,2	NonProt	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-0.3996	-1.7672	-0.6521		0.31579	0.31579	1	Inf	1	-Inf:Inf	
LTC4S,LAMC1	2,3	NonProt	cut<value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	-0.3638	0.685	1.8291		0.31579	0.31579	1	Inf	1	-Inf:Inf	
VSTM1,ZNF576	3,1	NonProt	value>cut,value<cut	6	6	1	0.18294	0.38542	1	1	5.1115	3.745			0.31579	0.31579	1	Inf	1	-Inf:Inf	
TMEM38A,KRTAP29.1	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	3.2525	-4.882	1.954		0.31579	0.31579	1	Inf	1	-Inf:Inf	
THRB,HEY1	1,1	Prot	value<cut,value<cut	6	6	1	0.18571	0.37255	1	1	-4.8763	-1.9131			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000064715,MYH15	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.35294	1	1	1.8326	-2.3565			0.3	0.3	1	Inf	1	-Inf:Inf	
FABP5,MYH15	1,1	Prot	value<cut,value<cut	7	7	1	0.2	0.41176	1	1	1.9987	-2.3565			0.35	0.35	1	Inf	1	-Inf:Inf	
TNNT2,STARD8	1,2	Prot	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-2.3496	0.6124	1.4296		0.3	0.3	1	Inf	1	-Inf:Inf	
X00000064715,X00000064369	3,3	Prot	value>cut,value>cut	7	7	1	0.2	0.38889	1	1	2.0847	3.2287			0.35	0.35	1	Inf	1	-Inf:Inf	
TNNT2,CFAP70	1,2	Prot	value<cut,cut<value<cut	6	6	1	0.17143	0.33333	1	1	-2.3496	0.268	2.3725		0.3	0.3	1	Inf	1	-Inf:Inf	
X00000060146,HEY1	1,1	Prot	value<cut,value<cut	6	6	1	0.16905	0.31667	1	1	-4.8295	-2.05255			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,MYH15	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.33333	1	1	1.5977	-2.3565			0.3	0.3	1	Inf	1	-Inf:Inf	
LOC715623,X00000064369,LAMC1	1,1,3	NonProt	value<cut,value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	-1.7115	2.5271	1.5921		0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC702786,THRB	2,2	NonProt	cut<value<cut,cut<value<cut	6	6	1	0.17143	0.35294	1	1	-4.9522	0.1931	-4.8763	-2.9111	0.31579	0.31579	1	Inf	1	-Inf:Inf	
LOC701920,CFAP70	1,3	NonProt	value<cut,value>cut	6	6	1	0.17143	0.35294	1	1	5.2565	2.3725			0.31579	0.31579	1	Inf	1	-Inf:Inf	
STARD8,KRTAP29.1	3,2	NonProt	value>cut,cut<value<cut	6	6	1	0.17143	0.35294	1	1	1.4296	-4.997	1.954		0.31579	0.31579	1	Inf	1	-Inf:Inf	
STARD8,ESR1	3,1	NonProt	value>cut,value<cut	6	6	1	0.17143	0.35294	1	1	1.4296	0.6558			0.31579	0.31579	1	Inf	1	-Inf:Inf	
STARD8,F2RL3	3,3	NonProt	value>cut,value>cut	7	7	1	0.2	0.41176	1	1	1.4296	-1.936			0.36842	0.36842	1	Inf	1	-Inf:Inf	
KIR3DL0,A1BG	3,3	Prot	value>cut,value>cut	6	6	1	0.16905	0.31667	1	1	3.55325	-1.4227			0.3	0.3	1	Inf	1	-Inf:Inf	
X00000053274,TNNT2	3,1	Prot	value>cut,value<cut	6	6	1	0.17143	0.33333	1	1	1.5977	-2.3496			0.3	0.3	1	Inf	1	-Inf:Inf	
TARM1,ESR1	3,1	NonProt	value>cut,value<cut	6	6	1	0.17143	0.35294	1	1	1.9863	0.6558			0.31579	0.31579	1	Inf	1	-Inf:Inf	
KIR3DL0,LOC701920,X00000064313	1,1,1	NonProt	value<cut,value<cut,value<cut	6	6	1	0.17143	0.35294	1	1	2.778	5.2565	-2.7398		0.31579	0.31579	1	Inf	1	-Inf:Inf	
STARD8,C5H4orf45	3,3	NonProt	value>cut,value>cut	6	6	1	0.17143	0.35294	1	1	1.4296	1.7938			0.31579	0.31579	1	Inf	1	-Inf:Inf	
KIR3DL0,CBS	2,3	Prot	cut<value<cut,value>cut	6	6	1	0.17143	0.33333	1	1	2.778	3.4725	-0.1472		0.3	0.3	1	Inf	1	-Inf:Inf	
